Year,type,Category,Dollars,Category_name
2018,exp,949,218.36028625999998,Other Boards & Commissions
2018,exp,959,10460.096934219999,K-12 Education
2018,exp,960,2036.0979499300001,University Education
2018,exp,903,1970.69456089,Debt Service
2018,exp,970,6180.91691266,Local Govt Transfers
2019,exp,402,987.88190369,Aging
2019,exp,406,78.66847491,Agriculture
2019,exp,416,950.95153409,Central Management
2019,exp,418,1153.12736403,Children And Family Services
2019,exp,420,576.2422491899999,Commerce And Economic Opportunity
2019,exp,422,283.18076963,Natural Resources
2019,exp,426,1582.8907955,Corrections
2019,exp,427,221.36637786000003,Employment Security
2019,exp,444,5623.367277310001,Human Services
2019,exp,478,497.28522476999996,Family Services Net Medicaid
2019,exp,482,437.25449369,Public Health
2019,exp,492,619.24087243,Revenue
2019,exp,494,3448.7655594499997,Transportation
2019,exp,532,841.9039502999999,Environmental Protect Agency
2019,exp,557,1751.0649049600001,Il State Toll Highway Auth
2019,exp,901,4920.21969207,State Pension Contribution
2019,exp,904,3151.8790617,State Employee Healthcare
2019,exp,910,94.01216422,Legislative
2019,exp,920,415.67692427,Judicial
2019,exp,930,923.74635738,Elected Officers
2019,exp,941,1012.68687151,Public Safety
2019,exp,944,198.94107941,Bus & Profession Regulation
2019,exp,945,19025.87600858,Medicaid
2019,exp,946,259.67781974,Capital Improvement
2019,exp,948,3850.24745224,Other Departments
2019,exp,949,229.01731015000001,Other Boards & Commissions
2019,exp,959,10639.118051989999,K-12 Education
2019,exp,960,2059.23599968,University Education
2019,exp,903,2052.34078095,Debt Service
2019,exp,970,6520.18424595,Local Govt Transfers
2020,exp,402,1065.11499319,Aging
2020,exp,406,74.39449633,Agriculture
2020,exp,416,1190.46651677,Central Management
2020,exp,418,1238.5849721700001,Children And Family Services
2020,exp,420,620.21825366,Commerce And Economic Opportunity
2020,exp,422,278.23797176,Natural Resources
2020,exp,426,1538.4608600899999,Corrections
2020,exp,427,236.52931031,Employment Security
2020,exp,444,5996.50360731,Human Services
2020,exp,478,350.87838935,Family Services Net Medicaid
2020,exp,482,560.00437686,Public Health
2020,exp,492,1155.27471794,Revenue
2020,exp,494,4082.3811597199997,Transportation
2020,exp,532,719.03306994,Environmental Protect Agency
2020,exp,557,1917.63322051,Il State Toll Highway Auth
2020,exp,901,5286.13067889,State Pension Contribution
2020,exp,904,2981.81766794,State Employee Healthcare
2020,exp,910,102.01956285,Legislative
2020,exp,920,477.39806346,Judicial
2020,exp,930,890.3148975800001,Elected Officers
2020,exp,941,1488.53139883,Public Safety
2020,exp,944,196.05752354,Bus & Profession Regulation
2020,exp,945,22289.405404959998,Medicaid
2020,exp,946,311.20346082,Capital Improvement
2020,exp,948,4439.86061099,Other Departments
2020,exp,949,210.73415912000002,Other Boards & Commissions
2020,exp,959,11303.71132139,K-12 Education
2020,exp,960,2202.26636752,University Education
2020,exp,903,1947.22765114,Debt Service
2020,exp,970,6455.3859012,Local Govt Transfers
2021,exp,402,1143.76560432,Aging
2021,exp,406,69.48369715000001,Agriculture
2021,exp,416,1191.345937,Central Management
2021,exp,418,1303.11845608,Children And Family Services
2021,exp,420,1676.31878603,Commerce And Economic Opportunity
2021,exp,422,290.89005383999995,Natural Resources
2021,exp,426,1612.7887346,Corrections
2021,exp,427,327.40724113,Employment Security
2021,exp,444,6550.210349630001,Human Services
2021,exp,478,392.92628307,Family Services Net Medicaid
2021,exp,482,942.82283018,Public Health
2021,exp,492,1711.91366392,Revenue
2021,exp,494,5382.27846948,Transportation
2021,exp,532,674.75910349,Environmental Protect Agency
2021,exp,557,1963.23937193,Il State Toll Highway Auth
2021,exp,901,5622.89135604,State Pension Contribution
2021,exp,904,2881.4015127,State Employee Healthcare
2021,exp,910,106.74995806,Legislative
2021,exp,920,518.7424063,Judicial
2021,exp,930,953.3547350299999,Elected Officers
2021,exp,941,2008.17603857,Public Safety
2021,exp,944,204.8209231,Bus & Profession Regulation
2021,exp,945,26277.16957997,Medicaid
2021,exp,946,457.86952443,Capital Improvement
2021,exp,948,4787.44316223,Other Departments
2021,exp,949,247.90095024000001,Other Boards & Commissions
2021,exp,959,12177.217104219999,K-12 Education
2021,exp,960,2206.67914998,University Education
2021,exp,903,2026.26050134,Debt Service
2021,exp,970,7178.371065359999,Local Govt Transfers
2022,exp,402,1174.49939729,Aging
2022,exp,406,92.15404734,Agriculture
2022,exp,416,1158.54710622,Central Management
2022,exp,418,1252.33055449,Children And Family Services
2022,exp,420,1391.12864775,Commerce And Economic Opportunity
2022,exp,422,291.64852007,Natural Resources
2022,exp,426,1502.11068704,Corrections
2022,exp,427,274.72413502,Employment Security
2022,exp,444,7276.78423488,Human Services
2022,exp,478,376.95945197,Family Services Net Medicaid
2022,exp,482,837.46956924,Public Health
2022,exp,492,1867.7226761599998,Revenue
2022,exp,494,4572.00877907,Transportation
2022,exp,532,653.44835274,Environmental Protect Agency
2022,exp,557,2101.83432449,Il State Toll Highway Auth
2022,exp,901,6489.7735364,State Pension Contribution
2022,exp,904,3005.2094902100002,State Employee Healthcare
2022,exp,910,127.75248162999999,Legislative
2022,exp,920,506.46534327,Judicial
2022,exp,930,986.66932074,Elected Officers
2022,exp,941,1721.34628033,Public Safety
2022,exp,944,218.97281990000002,Bus & Profession Regulation
2022,exp,945,28651.80652707,Medicaid
2022,exp,946,427.74632504000004,Capital Improvement
2022,exp,948,4863.12323761,Other Departments
2022,exp,949,245.36771126,Other Boards & Commissions
2022,exp,959,13378.73663933,K-12 Education
2022,exp,960,2266.17879532,University Education
2022,exp,903,2009.4535459299998,Debt Service
2022,exp,970,10347.07955976,Local Govt Transfers
2023,exp,402,1380.07838216,Aging
2023,exp,406,91.58811336,Agriculture
2023,exp,416,1364.16771371,Central Management
2023,exp,418,1577.7599308699998,Children And Family Services
2023,exp,420,1498.4197034200001,Commerce And Economic Opportunity
2023,exp,422,322.03109955,Natural Resources
2023,exp,426,1704.2905444,Corrections
2023,exp,427,270.89516165000003,Employment Security
2023,exp,444,8829.550607610001,Human Services
2023,exp,478,427.35105201,Family Services Net Medicaid
2023,exp,482,767.32992385,Public Health
2023,exp,492,3113.0811492899998,Revenue
2023,exp,494,5294.9939433,Transportation
2023,exp,532,616.3407029499999,Environmental Protect Agency
2023,exp,557,1893.92975523,Il State Toll Highway Auth
2023,exp,901,6818.03295743,State Pension Contribution
2023,exp,904,3002.3629412,State Employee Healthcare
2023,exp,910,212.64082522,Legislative
2023,exp,920,611.3109354500001,Judicial
2023,exp,930,1065.29471561,Elected Officers
2023,exp,941,1741.6551063,Public Safety
2023,exp,944,231.83463486000002,Bus & Profession Regulation
2023,exp,945,32406.41271788,Medicaid
2023,exp,946,652.6195217000001,Capital Improvement
2023,exp,948,5651.82957671,Other Departments
2023,exp,949,327.65707205,Other Boards & Commissions
2023,exp,959,14697.91211539,K-12 Education
2023,exp,960,2549.87218244,University Education
2023,exp,903,1951.4366831900002,Debt Service
2023,exp,970,10901.30023769,Local Govt Transfers
2024,exp,402,1542.5475745899998,Aging
2024,exp,406,112.10196926,Agriculture
2024,exp,416,1397.043102,Central Management
2024,exp,418,1794.05932143,Children And Family Services
2024,exp,420,1610.6006553599998,Commerce And Economic Opportunity
2024,exp,422,381.71826274,Natural Resources
2024,exp,426,1828.03721297,Corrections
2024,exp,427,265.77943516,Employment Security
2024,exp,444,10466.751546610001,Human Services
2024,exp,478,463.68056482,Family Services Net Medicaid
2024,exp,482,730.8552468400001,Public Health
2024,exp,492,1385.56332126,Revenue
2024,exp,494,5913.430236720001,Transportation
2024,exp,532,881.17839088,Environmental Protect Agency
2024,exp,557,1976.80223428,Il State Toll Highway Auth
2024,exp,901,6581.45942979,State Pension Contribution
2024,exp,904,3162.77220997,State Employee Healthcare
2024,exp,910,217.84945251999997,Legislative
2024,exp,920,645.39280303,Judicial
2024,exp,930,1195.20235347,Elected Officers
2024,exp,941,2181.81672416,Public Safety
2024,exp,944,254.30576994999998,Bus & Profession Regulation
2024,exp,945,33440.83506686,Medicaid
2024,exp,946,829.1605043999999,Capital Improvement
2024,exp,948,5426.56347499,Other Departments
2024,exp,949,349.77865227999996,Other Boards & Commissions
2024,exp,959,15142.782207040002,K-12 Education
2024,exp,960,2882.34065965,University Education
2024,exp,903,2288.36071001,Debt Service
2024,exp,970,9655.795549550001,Local Govt Transfers
